F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;TARGET
2;0;1;0;0;0;1;0;0;0;9592.0;83.0;4.99;55058.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;9592.0;83.0;4.99;79658.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;4.99;79658.7;46;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;4.99;79658.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;4.99;79658.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;4.99;79658.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;4.99;79658.7;47;0;1;1
0;0;1;0;0;0;0;1;0;0;496773.0;95.0;6.99;38505.83;17;0;1;1
0;0;1;0;0;0;0;1;0;0;496773.0;95.0;6.99;57758.75;17;0;1;1
0;0;1;0;0;0;0;1;0;0;496773.0;95.0;6.99;38202.11;17;0;1;1
2;0;0;1;0;0;0;0;0;1;139665.0;124.0;11.99;5304.78;43;0;1;1
1;0;0;1;0;0;0;0;0;1;337223.5;112.0;6.99;170.34;15;0;1;1
1;1;0;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;5.99;736.87;26;0;1;1
1;0;1;0;0;0;1;0;0;0;190056.0;110.0;5.99;26133.04;20;0;1;1
1;0;1;0;0;0;1;0;0;0;190056.0;110.0;5.99;6439.03;22;0;1;1
1;0;1;0;0;0;1;0;0;0;190056.0;110.0;5.99;29690.33;20;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;24065.34;21;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;765.34;21;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;20102.75;20;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;9375.22;24;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;31375.22;22;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;5.99;3194.32;20;0;1;1
2;0;1;0;0;0;0;0;0;1;419090.0;100.0;6.99;15935.75;30;0;1;1
1;1;0;0;1;0;0;0;0;0;430501.0;88.0;5.99;6636.41;44;0;1;1
1;0;1;0;0;0;1;0;0;0;46036.0;103.0;8.99;32409.9;16;0;1;1
1;0;1;0;0;0;1;0;0;0;46036.0;103.0;8.99;33466.44;16;0;1;1
1;0;0;1;0;0;0;1;0;0;371105.0;97.0;11.99;71293.85;17;0;1;1
1;0;0;1;0;0;0;1;0;0;46516.0;99.0;11.99;71253.2;17;0;1;1
1;0;0;1;0;0;0;1;0;0;217032.0;151.89655172413794;6.99;255.43;16;0;1;1
2;0;0;1;0;0;0;0;0;1;123201.0;112.0;5.99;56806.8;16;0;1;1
2;0;0;1;0;0;0;0;0;1;123201.0;112.0;5.99;56656.8;16;0;1;1
2;0;0;1;0;0;0;0;0;1;147391.0;113.0;5.99;56668.6;18;0;1;1
2;0;0;1;0;0;0;0;0;1;147391.0;113.0;5.99;56608.1;16;0;1;1
2;0;0;1;0;0;0;0;0;1;147391.0;113.0;5.99;56653.45;16;0;1;1
2;0;0;1;0;0;0;0;0;1;147391.0;113.0;5.99;58803.45;16;0;1;1
2;0;0;1;0;0;0;0;0;1;147391.0;113.0;5.99;54221.55;16;0;1;1
1;0;0;1;0;0;1;0;0;0;272652.0;101.0;4.99;1000.0;16;0;1;1
1;1;0;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;4.99;100000.0;43;0;1;1
2;0;0;1;0;0;0;1;0;0;97883.0;106.0;6.99;15379.55;21;0;1;1
0;0;1;0;0;0;1;0;0;0;120930.0;111.0;5.99;47647.51874300966;20;0;1;1
1;0;1;0;0;0;0;0;0;1;181697.0;145.0;5.99;723.89;20;0;1;1
1;0;1;0;0;0;0;0;0;1;181697.0;145.0;5.99;678.97;20;0;1;1
2;0;0;1;0;0;0;1;0;0;487079.0;97.1470588235294;8.99;22652.6;16;0;1;1
1;1;0;0;0;0;0;1;0;0;430983.0;122.0;6.99;42693.1;16;0;1;1
1;0;0;1;0;0;0;0;0;1;90639.0;102.0;6.99;1182.0;34;0;1;1
0;0;0;1;0;0;1;0;0;0;280426.0;114.0;5.99;47647.51874300966;25;0;1;1
0;0;0;1;0;0;1;0;0;0;129192.0;114.0;5.99;40723.5;25;0;1;1
0;0;0;1;0;0;1;0;0;0;129192.0;114.0;5.99;54298.0;25;0;1;1
0;0;0;1;0;0;1;0;0;0;129192.0;114.0;5.99;67872.5;25;0;1;1
2;0;0;1;0;0;0;0;0;1;294414.8751367589;120.1930250203447;8.99;8006.4;46;0;1;1
1;0;1;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;4.99;15870.07;22;0;1;1
1;0;0;1;0;0;0;0;0;1;304890.0;116.0;8.99;1341.0;34;0;1;1
1;0;1;0;0;0;0;0;0;1;142005.0;107.0;4.99;1182.0;96;0;1;1
1;1;0;0;0;0;1;0;0;0;1836.0;110.0;4.99;1182.0;34;0;1;1
1;0;0;1;0;0;0;1;0;0;71414.0;113.0;6.99;1547.71;25;0;1;1
1;0;0;1;0;0;0;1;0;0;71414.0;113.0;6.99;1163.13;27;0;1;1
2;1;0;0;0;0;1;0;0;0;103961.0;124.0;6.99;591.0;34;0;1;1
1;0;0;1;0;0;0;0;0;1;421911.0;116.0;4.99;920.95;20;0;1;1
0;1;0;0;0;0;1;0;0;0;25333.0;131.0;6.99;989.17;42;0;1;1
2;1;0;0;0;0;1;0;0;0;25788.0;110.0;4.99;61650.0;36;0;1;1
0;0;0;1;0;0;0;1;0;0;22436.0;112.0;11.99;54033.0;36;0;1;1
0;0;0;1;0;0;1;0;0;0;6284.0;0.0;5.99;3605.45;36;1;1;1
1;0;1;0;0;0;0;1;0;0;19298.0;112.0;5.99;450.23;82;0;1;1
2;0;1;0;0;0;1;0;0;0;71900.0;80.0;4.99;568.9;20;0;1;1
1;0;0;1;0;0;1;0;0;0;463519.0;101.0;6.99;36685.4;20;0;1;1
0;0;0;1;0;0;1;0;0;0;62353.0;77.0;11.99;945.6;35;0;1;1
1;0;0;1;0;0;0;0;0;1;489406.0;99.77142857142857;6.99;945.6;35;0;1;1
1;0;0;1;0;0;0;0;0;1;151630.0;116.0;5.99;121.3;15;0;1;1
1;0;0;1;0;0;0;0;0;1;65163.0;117.0;5.99;1182.0;93;0;1;1
2;0;1;0;0;0;0;1;0;0;39607.0;145.0;6.99;495.7;15;0;1;1
2;0;1;0;0;0;0;1;0;0;190768.0;150.0;6.99;13.9;15;0;1;1
0;0;0;1;0;0;0;1;0;0;123350.0;119.0;11.99;61241.17;46;0;1;1
0;0;0;1;0;0;0;1;0;0;123350.0;119.0;11.99;4583.76;45;0;1;1
0;0;0;1;0;0;0;1;0;0;123350.0;119.0;11.99;7582.82;454;0;1;1
0;0;0;1;0;0;0;1;0;0;376876.0;112.0;11.99;12229.44;45;0;1;1
0;0;1;0;0;0;0;0;0;1;639152.0;75.0;6.99;360.0;46;0;1;1
2;0;0;1;0;0;1;0;0;0;339356.0;124.97368421052632;6.99;13450.0;35;0;1;1
2;0;0;1;0;0;1;0;0;0;339356.0;124.97368421052632;6.99;7491.1;17;0;1;1
2;0;0;1;0;0;1;0;0;0;339356.0;124.97368421052632;6.99;19475.0;17;0;1;1
2;0;0;1;0;0;1;0;0;0;339356.0;124.97368421052632;6.99;18975.0;17;0;1;1
0;1;0;0;0;0;0;1;0;0;589930.0;142.0;8.99;16533.4;105;0;1;1
1;1;0;0;0;0;0;0;0;1;896905.0;96.0;6.99;59.0;15;0;1;1
2;0;0;1;0;0;0;1;0;0;486647.0;102.0;4.99;18828.0;16;0;1;1
2;0;0;1;0;0;0;0;0;1;333168.0;81.0;4.99;360.0;46;0;1;1
0;1;0;0;0;0;1;0;0;0;467635.0;120.0;6.99;22140.34;21;0;1;1
0;1;0;0;0;0;1;0;0;0;467635.0;120.0;6.99;59734.76;24;0;1;1
0;1;0;0;0;0;1;0;0;0;489634.0;116.0;6.99;1341.0;93;0;1;1
0;1;0;0;0;0;1;0;0;0;489634.0;116.0;6.99;35509.39;21;0;1;1
1;0;0;1;0;1;0;0;0;0;320103.0;88.0;4.99;15985.75;33;0;1;1
1;0;0;1;0;1;0;0;0;0;320103.0;88.0;4.99;15985.75;29;0;1;1
1;0;0;1;0;1;0;0;0;0;60422.0;88.0;4.99;985.28;55;0;1;1
1;0;0;1;0;1;0;0;0;0;60422.0;88.0;4.99;360.0;83;0;1;1
0;0;1;0;0;0;0;0;0;1;405896.0;83.0;6.99;1274.68;80;0;1;1
0;0;1;0;0;0;0;1;0;0;496773.0;95.0;5.99;38145.22;17;0;1;1
0;0;1;0;0;0;0;1;0;0;496773.0;95.0;5.99;37844.7;17;0;1;1
0;0;1;0;0;0;0;1;0;0;211932.0;96.0;5.99;37688.24;17;0;1;1
0;0;1;0;0;0;0;1;0;0;211932.0;96.0;5.99;75376.47;17;0;1;1
0;0;1;0;0;0;0;1;0;0;211932.0;96.0;5.99;19495.23;17;0;1;1
2;0;0;1;1;0;0;0;0;0;551606.0;132.40625;5.99;1150.43;27;0;1;1
2;0;0;1;1;0;0;0;0;0;551606.0;132.40625;5.99;1881.52;26;0;1;1
0;0;0;1;0;0;1;0;0;0;574086.0;127.0;5.99;44338.35;22;0;1;1
0;0;0;1;0;0;1;0;0;0;574086.0;127.0;5.99;44338.35;22;0;1;1
2;1;0;0;0;0;0;1;0;0;244898.0;103.0;5.99;360.0;45;0;1;1
2;1;0;0;0;0;0;1;0;0;244898.0;103.0;5.99;360.0;46;0;1;1
1;0;0;1;0;0;0;0;0;1;646377.0;112.0;8.99;459.4;17;0;1;1
1;0;0;1;0;0;0;0;0;1;646377.0;112.0;8.99;203.55;38;0;1;1
1;0;0;1;0;0;0;0;0;1;646377.0;112.0;8.99;344.55;15;0;1;1
1;1;0;0;1;0;0;0;0;0;71458.0;83.0;11.99;7353.63;41;0;1;1
1;1;0;0;1;0;0;0;0;0;71458.0;83.0;11.99;419.44;26;0;1;1
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;4.99;674.49;49;1;1;1
2;0;0;1;0;0;1;0;0;0;32110.0;0.0;4.99;2715.73;26;1;1;1
1;0;0;1;0;0;0;1;0;0;46516.0;99.0;4.99;56855.65;17;0;1;1
1;0;0;1;0;0;0;1;0;0;20731.0;96.0;4.99;81924.15;17;0;1;1
1;0;0;1;0;0;0;1;0;0;20731.0;96.0;4.99;98911.8;19;0;1;1
0;0;0;1;0;0;1;0;0;0;352330.0;118.0;4.99;15.0;15;0;1;1
1;0;1;0;0;0;0;0;0;1;269522.0;144.0;11.99;93156.8;35;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;11.99;8462.73;21;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;11.99;23300.37;20;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;11.99;38085.49;21;0;1;1
1;0;1;0;0;0;1;0;0;0;421063.0;113.0;11.99;30135.92;21;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;11.99;3150.2;26;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;11.99;6042.67;22;0;1;1
1;0;0;1;0;0;1;0;0;0;138335.0;111.0;6.99;36651.38;19;0;1;1
2;1;0;0;0;0;0;1;0;0;417962.0;105.0;4.99;17845.05;30;0;1;1
2;1;0;0;0;0;0;1;0;0;417962.0;105.0;4.99;17845.05;30;0;1;1
0;1;0;0;0;0;0;1;0;0;26574.0;119.0;5.99;58692.91;29;0;1;1
0;1;0;0;0;0;0;1;0;0;26574.0;119.0;5.99;4784.47;84;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;26958.5;47;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;94354.75;47;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;54272.8;47;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;40704.6;46;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;94354.75;46;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;3378.9;46;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;59700.08;46;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;26958.5;46;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;80875.5;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;67841.0;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;13479.25;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;13479.25;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;26958.5;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;41601.75;45;0;1;1
2;0;1;0;0;0;0;0;1;0;91966.0;125.0;4.99;80875.5;45;0;1;1
1;0;1;0;0;0;1;0;0;0;157715.0;93.0;4.99;53089.94;19;0;1;1
2;0;1;0;0;0;0;0;0;1;166099.0;105.0;8.99;14487.7;30;0;1;1
0;0;0;1;0;0;1;0;0;0;398523.0;85.83333333333333;6.99;2000.0;16;0;1;1
2;0;1;0;0;0;1;0;0;0;475182.0;114.0;11.99;5000.0;349;0;1;1
2;0;1;0;0;0;1;0;0;0;475182.0;114.0;11.99;5000.0;379;0;1;1
2;0;1;0;0;0;1;0;0;0;475182.0;114.0;11.99;5000.0;411;0;1;1
2;0;1;0;0;0;1;0;0;0;222035.0;98.0;4.99;55574.98;20;0;1;1
2;0;1;0;0;0;1;0;0;0;222035.0;98.0;4.99;8549.98;20;0;1;1
2;1;0;0;0;0;0;0;0;1;48335.0;112.0;5.99;28445.03;22;0;1;1
1;1;0;0;0;0;0;0;0;1;374567.25;133.0;6.99;52133.1;25;0;1;1
1;1;0;0;0;0;0;0;0;1;43398.0;132.0;6.99;415.78;111;0;1;1
1;0;0;1;0;0;1;0;0;0;218515.56666666668;100.0;5.99;519.55;15;0;1;1
0;0;0;1;0;0;0;1;0;0;22436.0;112.0;5.99;50057.1;40;0;1;1
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;8.99;2963.08;38;0;1;1
0;0;0;1;0;0;1;0;0;0;324800.0;94.0;5.99;3621.9;25;0;1;1
0;0;1;0;0;0;0;1;0;0;47100.0;96.0;5.99;945.6;35;0;1;1
0;0;1;0;0;0;0;1;0;0;47100.0;96.0;5.99;2937.96;35;0;1;1
0;0;1;0;0;0;0;1;0;0;47100.0;96.0;5.99;80189.3;19;0;1;1
1;1;0;0;0;0;0;1;0;0;1351021.0;104.0;5.99;19051.5;21;0;1;1
1;1;0;0;0;0;0;1;0;0;1351021.0;104.0;5.99;26666.21;46;0;1;1
2;0;1;0;0;0;1;0;0;0;541832.0;95.39393939393939;8.99;73060.5;45;0;1;1
0;1;0;0;0;0;0;1;0;0;409400.0;145.0;8.99;56897.05;15;0;1;1
2;0;0;1;0;0;0;1;0;0;974755.0;132.0;5.99;20122.55;20;0;1;1
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;6.99;30617.6;36;0;1;1
0;0;1;0;0;0;1;0;0;0;285268.89730982936;113.07858611922197;4.99;77.88;15;0;1;1
1;1;0;0;0;0;0;0;0;1;301397.0;112.0;6.99;158.9;15;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;42266.78;120;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;12893.62;120;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;23333.18;120;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;10411.77;120;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;29345.37;120;0;1;1
1;0;0;1;0;0;0;0;0;1;2453.0;99.0;6.99;20743.32;120;0;1;1
0;1;0;0;0;0;0;0;0;1;895942.0;114.0;6.99;73013.45;16;0;1;1
0;1;0;0;0;0;0;0;1;0;106976.0;101.0;8.99;15826.5;16;0;1;1
0;0;0;1;0;0;1;0;0;0;439276.0;107.0;5.99;36818.1;26;0;1;1
0;0;0;1;0;0;1;0;0;0;439276.0;107.0;5.99;24545.4;25;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;30645.91;21;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;42667.26;25;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;22017.26;25;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;42667.26;22;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;18816.41;24;0;1;1
0;1;0;0;0;0;0;1;0;0;872729.0;116.0;4.99;30319.51;23;0;1;1
1;0;1;0;0;0;0;0;0;1;28466.0;104.0;4.99;1182.0;64;0;1;1
2;0;0;1;0;0;1;0;0;0;34327.0;117.0;8.99;57.0;15;0;1;1
1;0;0;1;0;1;0;0;0;0;145306.0;127.0;6.99;1022.0;16;0;1;1
2;1;0;0;1;0;0;0;0;0;114135.0;104.0;5.99;15423.97;17;0;1;1
2;1;0;0;1;0;0;0;0;0;114135.0;104.0;5.99;19279.96;17;0;1;1
0;0;0;1;0;0;0;1;0;0;129533.0;126.0;5.99;5601.1;17;0;1;1
1;1;0;0;0;0;1;0;0;0;102887.0;101.0;6.99;1187.81;41;0;1;1
1;0;0;1;0;0;0;0;0;1;14795.0;109.0;6.99;32820.0;30;0;1;1
1;0;1;0;0;0;1;0;0;0;40771.0;125.0;5.99;1009.95;84;0;1;1
1;0;0;1;0;0;0;1;0;0;57113.0;105.0;4.99;48193.53268904139;26;0;1;1
0;0;0;1;0;0;0;0;0;1;154736.0;111.0;5.99;2909.66;55;0;1;1
2;0;1;0;0;0;1;0;0;0;357123.0;81.0;8.99;37111.3;18;0;1;1
1;0;0;1;0;0;0;1;0;0;190604.0;125.0;4.99;7929.44;22;0;1;1
1;1;0;0;0;0;0;0;0;1;188668.0;145.0;4.99;1911.55;80;0;1;1
0;1;0;0;1;0;0;0;0;0;98595.0;109.0;6.99;10000.0;16;0;1;1
1;0;0;1;0;0;0;0;0;1;59802.0;109.0;5.99;39.2;15;0;1;1
1;0;0;1;0;0;0;0;0;1;59802.0;109.0;5.99;2250000.0;43;0;1;1
1;0;0;1;0;0;0;0;0;1;216.0;119.0;5.99;134.25;28;0;1;1
0;0;0;1;0;0;0;0;0;1;237176.0;84.0;4.99;58434.08;38;0;1;1
0;0;0;1;0;0;1;0;0;0;932012.0;124.57575757575758;4.99;6081.99;1;0;1;1
0;0;0;1;0;0;1;0;0;0;932012.0;124.57575757575758;4.99;9081.99;1;0;1;1
0;0;0;1;0;0;0;0;0;1;289882.0;112.0;4.99;5760.0;43;0;1;1
0;0;0;1;0;0;0;0;0;1;289882.0;112.0;4.99;120000.0;43;0;1;1
1;0;0;1;0;0;0;0;0;1;254122.0;106.0;8.99;360.0;45;0;1;1
0;1;0;0;0;0;0;1;0;0;196504.0;146.0;5.99;433.08;23;0;1;1
1;0;0;1;0;0;0;1;0;0;20731.0;96.0;4.99;94991.9;20;0;1;1
1;0;0;1;0;0;0;1;0;0;20731.0;96.0;4.99;16050.45;17;0;1;1
1;0;0;1;0;0;0;1;0;0;20731.0;96.0;4.99;84816.7;17;0;1;1
1;0;0;1;0;0;0;1;0;0;16511.0;106.0;4.99;1182.0;35;0;1;1
1;0;0;1;0;0;0;1;0;0;16511.0;106.0;4.99;111792.1;19;0;1;1
1;0;0;1;0;0;0;1;0;0;16511.0;106.0;4.99;107139.1;17;0;1;1
1;0;0;1;0;0;0;1;0;0;16511.0;106.0;4.99;85845.5;20;0;1;1
1;0;0;1;0;0;1;0;0;0;446714.0;102.0;11.99;15544.6;16;0;1;1
0;0;0;1;0;0;0;1;0;0;176856.0;136.0;5.99;64521.45;16;0;1;1
0;0;1;0;0;0;0;0;0;1;59407.0;77.0;5.99;30792.6;18;0;1;1
1;0;0;1;0;0;0;0;0;1;488720.0;107.0;6.99;26.43;25;0;1;1
1;0;0;1;0;0;0;0;0;1;209993.0;122.22222222222223;6.99;1341.0;64;0;1;1
0;0;0;1;0;0;0;1;0;0;305147.0;117.0;5.99;3149.55;52;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;6.99;26521.61;20;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;6.99;37783.46;22;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;6.99;13794.29;22;0;1;1
1;0;1;0;0;0;1;0;0;0;62377.0;103.0;6.99;43194.29;22;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;48193.53268904139;22;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;21930.59;22;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;11930.59;22;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;4917.39;23;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;12884.64;20;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;22884.64;20;0;1;1
1;0;1;0;0;0;1;0;0;0;107776.0;115.0;6.99;40884.64;20;0;1;1
2;1;0;0;0;0;0;0;0;1;429908.0;123.0;11.99;360.0;37;0;1;1
0;0;1;0;0;0;0;0;0;1;203031.0;87.0;5.99;1274.68;50;0;1;1
0;0;1;0;0;0;0;0;0;1;203031.0;87.0;5.99;15840.0;35;0;1;1
2;0;1;0;1;0;0;0;0;0;436842.0;109.0;5.99;363.08;52;0;1;1
1;1;0;0;0;0;1;0;0;0;168693.0;96.0;5.99;1003.75;23;0;1;1
1;0;0;1;0;0;0;1;0;0;292199.755297268;117.81681803252933;6.99;4417.41;23;1;1;1
2;0;0;1;0;0;0;0;0;1;192265.0;111.0;5.99;1182.0;35;0;1;1
1;1;0;0;0;0;0;1;0;0;62613.0;106.0;5.99;33972.14;17;0;1;1
2;0;0;1;0;0;0;1;0;0;974755.0;132.0;6.99;19823.14;17;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;12080.39;39;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;9292.6;39;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;7675.67;35;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;9594.59;35;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;9594.59;32;0;1;1
1;0;1;0;0;0;1;0;0;0;402216.0;79.0;6.99;7675.67;32;0;1;1
1;0;1;0;0;0;1;0;0;0;332994.0;83.0;6.99;17793.59;29;0;1;1
1;0;1;0;0;0;1;0;0;0;332994.0;83.0;6.99;4942.67;29;0;1;1
1;0;1;0;0;0;1;0;0;0;332994.0;83.0;6.99;10059.17;23;0;1;1
1;0;0;1;0;1;0;0;0;0;244026.0;93.55555555555556;5.99;2396.06;23;0;1;1
1;0;0;1;0;1;0;0;0;0;244026.0;93.55555555555556;5.99;50.33;52;0;1;1
1;0;1;0;0;0;0;0;0;1;28466.0;104.0;6.99;124.95;15;0;1;1
1;0;1;0;0;0;0;0;0;1;146922.0;110.0;6.99;1182.0;35;0;1;1
1;0;1;0;0;0;0;0;0;1;146922.0;110.0;6.99;39.2;15;0;1;1
1;0;0;1;0;0;0;1;0;0;160512.0;98.0;5.99;67295.86;42;0;1;1
1;0;0;1;0;0;0;0;0;1;296315.0;128.0;6.99;19217.75;17;0;1;1
0;1;0;0;0;0;1;0;0;0;184364.0;133.0;5.99;1341.0;64;0;1;1
0;1;0;0;0;0;1;0;0;0;184364.0;133.0;5.99;44493.54;21;0;1;1
0;1;0;0;0;0;0;1;0;0;26574.0;119.0;5.99;19067.72;28;0;1;1
2;0;1;0;0;0;1;0;0;0;39461.0;147.0;8.99;360.0;45;0;1;1
2;0;0;1;0;0;0;0;0;1;122892.0;131.0;5.99;37067.04;16;0;1;1
0;0;1;0;0;0;0;1;0;0;211932.0;96.0;4.99;15593.72;17;0;1;1
0;0;1;0;0;0;0;1;0;0;393268.0;98.0;4.99;15493.55;17;0;1;1
0;0;1;0;0;0;0;1;0;0;393268.0;98.0;4.99;55861.61;17;0;1;1
2;0;1;0;0;0;1;0;0;0;307684.0;115.0;6.99;4286.74;23;0;1;1
1;0;0;1;0;0;0;1;0;0;275026.0;141.0;6.99;3459.48;46;0;1;1
1;0;0;1;0;0;0;1;0;0;275026.0;141.0;6.99;2414.65;52;0;1;1
1;0;0;1;0;0;0;1;0;0;275026.0;141.0;6.99;1705.7;51;0;1;1
1;0;0;1;0;0;0;1;0;0;5861.0;149.0;6.99;1657.62;49;0;1;1
1;0;0;1;0;0;0;1;0;0;5861.0;149.0;6.99;83410.05;45;0;1;1
0;0;1;0;0;0;1;0;0;0;175258.0;109.0;8.99;54140.12;20;0;1;1
2;0;1;0;0;0;1;0;0;0;61035.0;82.0;6.99;74372.7;45;0;1;1
2;0;1;0;0;0;1;0;0;0;352.0;96.0;6.99;74688.6;45;0;1;1
2;0;1;0;0;0;1;0;0;0;352.0;96.0;6.99;75378.6;49;0;1;1
0;0;1;0;0;0;0;1;0;0;255266.6;98.0;6.99;945.6;35;0;1;1
0;0;0;1;0;0;0;1;0;0;8507.0;110.0;4.99;34047.51;36;0;1;1
0;0;1;0;0;0;0;1;0;0;223962.0;114.0;4.99;719.32;52;0;1;1
2;1;0;0;1;0;0;0;0;0;90737.0;113.0;11.99;10268.56;17;0;1;1
1;0;0;1;0;0;0;0;0;1;410765.0;107.0;4.99;1182.0;35;0;1;1
1;0;0;1;0;0;0;0;0;1;22470.0;117.0;8.99;1182.0;64;0;1;1
2;0;0;1;0;0;0;0;0;1;202903.0;121.0;6.99;44220.79370773158;35;0;1;1
1;0;0;1;0;0;0;0;0;1;269945.3823529412;97.0;6.99;945.6;35;0;1;1
0;0;0;1;0;0;1;0;0;0;100924.0;108.0;6.99;1182.0;35;0;1;1
1;1;0;0;0;0;1;0;0;0;165934.0;109.0;4.99;48193.53268904139;15;0;1;1
1;0;0;1;0;0;1;0;0;0;96470.0;110.0;8.99;200.0;15;0;1;1
1;0;1;0;0;0;0;0;0;1;441020.0;162.0;11.99;1217.05;61;0;1;1
0;0;0;1;0;0;0;0;0;1;270196.0;118.0;4.99;2631.59;23;0;1;1
1;1;0;0;0;0;1;0;0;0;366770.0;101.0;6.99;1187.81;43;0;1;1
0;0;0;1;0;0;0;1;0;0;1614.0;0.0;4.99;16590.46;42;1;1;1
1;0;0;1;0;0;0;1;0;0;106254.0;113.0;8.99;8987.18;33;0;1;1
1;0;0;1;0;0;0;1;0;0;106254.0;113.0;8.99;3211.17;26;0;1;1
1;0;0;1;0;0;0;1;0;0;106254.0;113.0;8.99;5193.05;26;0;1;1
1;0;1;0;0;0;0;1;0;0;5758.0;124.0;4.99;792.9;23;0;1;1
1;0;1;0;0;0;0;0;0;1;136446.0;91.0;11.99;756.47;23;0;1;1
0;0;0;1;0;0;1;0;0;0;200935.0;107.0;5.99;20000.0;85;0;1;1
1;0;0;1;0;0;0;0;0;1;57270.0;104.0;8.99;25000.0;51;0;1;1
1;1;0;0;0;0;0;0;0;1;345624.0;103.0;6.99;30000.0;108;0;1;1
0;0;0;1;0;0;1;0;0;0;268496.0;116.0;8.99;44220.45;26;0;1;1
